pc1,pc2,cluster,cluster_label
-2.944567657596915,0.9610566620955991,0,Digitally excluded
-2.0903471510410867,-1.2633031793181688,0,Digitally excluded
-2.467681921089986,-1.1653390202187028,0,Digitally excluded
1.4314696669835807,1.0792613998621488,1,connected but engaged
1.7434381551693243,0.5141618685617829,1,connected but engaged
-0.6358215206463108,1.3054679501063404,1,connected but engaged
-0.24497562639453738,1.5325192293962036,1,connected but engaged
-1.1238304872841853,-1.497282766012323,0,Digitally excluded
2.0168149764282655,0.025739800119029623,1,connected but engaged
-1.3926751704163736,-1.8780669730310122,0,Digitally excluded
1.3702302859829485,0.6238081544403491,1,connected but engaged
0.5267495584242511,-0.290028168125355,0,Digitally excluded
-1.8873174369757169,-0.7020891206263945,0,Digitally excluded
-0.021021341020819095,-0.3641189909176212,0,Digitally excluded
1.2867215313026026,-0.13904700187975638,1,connected but engaged
0.18447224757240036,1.5923259546161754,1,connected but engaged
0.5544090183852445,2.01398935683341,1,connected but engaged
-2.758858942082546,-0.8427094176219804,0,Digitally excluded
3.68456663184024,0.4097237528225684,2,advanced adopters
-1.3212740238968221,-0.5743691882707695,0,Digitally excluded
-1.7798575967037145,-0.9918770675361106,0,Digitally excluded
-2.0657823911562634,-1.0225055306887285,0,Digitally excluded
2.812732554473693,1.1218669796645506,2,advanced adopters
-2.6830573528830834,0.4722553762917201,0,Digitally excluded
-1.6866261505405238,1.0749484778993075,0,Digitally excluded
-2.4590203016395,-0.06310827696892347,0,Digitally excluded
0.8209306064955746,-2.2295833511842758,1,connected but engaged
1.3745871399721366,-0.4256000251434985,1,connected but engaged
-2.631068215485451,0.29473194085559457,0,Digitally excluded
-1.1578274536079958,1.3742505894597494,0,Digitally excluded
2.2432801678025327,0.4393656824000223,1,connected but engaged
-2.567870579702006,-0.6945257470373372,0,Digitally excluded
-3.078910124495982,0.14385028910413852,0,Digitally excluded
0.7621389383180579,-1.3941911532100981,1,connected but engaged
-0.06846663527699348,-0.32553032908888185,1,connected but engaged
1.642089919744194,1.130263222962053,1,connected but engaged
2.09434917411261,-0.2758310595569011,1,connected but engaged
-1.3007382473059377,-2.646144232010395,0,Digitally excluded
0.18307233059394903,1.6461169762752206,1,connected but engaged
-1.5462333622268734,0.6098184055770266,0,Digitally excluded
0.14309171137555163,-0.4355677178752484,1,connected but engaged
-2.5429581150163774,0.1862625480402878,0,Digitally excluded
-1.1707836392713682,-0.9492459295483839,0,Digitally excluded
-2.3536547703372817,-1.0555024395686239,0,Digitally excluded
1.4792130236628596,0.4172526630455912,1,connected but engaged
0.8904128229962104,-1.702611449727183,1,connected but engaged
1.123800521059284,-1.6918125240521729,1,connected but engaged
-0.5609375582644787,-0.33996373313502315,1,connected but engaged
1.365120673320946,0.006049093997887254,1,connected but engaged
